0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"약사님~다른 얘기지만 저와 저희 아이들이 찬바람, 찬공기(기온 조금만 떨어저도) 조금만 쐬고 재채기, 콧물, 눈,귀,입천장 가려움이 너무 심해요ㅜ😢전엔 코메키나 먹으면 괜찮았는데 이번엔 매일 먹어도 두통과 콧물이 쉽게 낫지 않더라구요. 무엇을 어떻게 먹고 관리해야할지 추천해주시면 감사하겠습니다~이제 여름인데 몸이 더워서 에어컨 켤텐데 찬공기가 코점막을 자극하면 비염이 시작될 것이 두렵습니다. 4계절 내내 찬공기에, 특히 아침에 심해요ㅜ",흐억....... 약국이 조화 꽃밭인데여......💐💐💐💐💐,오 신기해요 :) 조화 오래 냅두면 안되겠네요 :) 😃,생화를 사서 집에 가려 합니다.😍,ㅡ.ㅡ 당장 버려야 겠어요,"난 원래 조화,말린꽃 다 안좋아해서 집에 안놓는데.역시! 생화가 최고!",하.. 바로 치웠어요 소중한 정보 감사합니다..🙇‍♀️,약사님 디엠확인해주세요. 약사님사칭계정같아요,죄다 증국산 에휴 감사합니다,예전에 조화로 집에 장식했던 적도 있었어요😢 지금은 없지만요. 정말 좋은 정보 감사합니다 👏👏👏😍😍😍,@akdrn90  가게 가게 🔥🔥,@geonwoo_1106 헐 어머니네...!!!,@kay_kiwonkang 봐방. .  내가 그래서 조화를 싫어하나봉가 😂,@bbom._.mi  엄마보고 조화 버리라그래..🫥,@h._22as 오늘부터 내방에서 조화 아웃
야식이 습관이 되어버리면 배가 고프면 잠이 안 오더라고요ㅜㅜ...야식 끊느라 너무 힘들었어요,6시전에 치맥 끝냅시다~,꿀잠 자려믄 맛있는거를 저녁에 먹을 생각을 하지마라,약사님^^ 혹시 피부에 관련된건 없을까요?😂,결국 탄수화물 음식이 많네요ㅎㅎ😢,맛있는 음식순위 쓰신거죠?😂😂😂,와인 줄이셔야됩니다 ㅋㅋㅋ,혹시 콘드로이친관련된것도 알려주셨나요? 콘드로이친추천해주세유,저는 배가 불러야 잠이와요 ㅠㅠ,그러고보니까 야식 안먹고나서 불면증 없어진것 같어요!!! 🙌🙌,젊을뗀 배고프면 죽어도 잠이 안오고 선잠자고 다음날 피곤하더니 나이 먹고는 야식 먹고 자면 다음날 너무 피곤하더라구요 허허,"야식을 안먹어도 수면의 질이 너무 떨어져서 (자다가 시간단위로 깬다든지, 푹 잠들지 못한다든지 등) 멜라토닌 계통 영양제를 먹어볼까하는데요 시중에 너무 많은것들이 있더라구요.. 추천해주실수있을까요?",이거 먹으려고 야식 먹는건데 ㅠㅠㅠㅠ,야식은 좋을게 하나도 없네요😂,@youme_mc 힝 다 내가 좋아하는 거에요ㅠㅠ 이사님은 라면 금지
안녕하세요 ^^ 혹시 디엠 확인 가능하실까요?,약사님 혹시 아이경옥고요. 보령도 괜찮나요. 좀더 저렴하길래요ㅠ,오전11시라니 😭 일하는데...,ㄱㄱ ㅑ악~라방 기대할게요❤️,와아아아! 완전 기대기대합니다🫶,시청필수!🔥,메모메모🔥🔥🔥,대박이에요 리즈약사님😍 으마으마해요🥰🩷,아 그 날 ... 보기는 어렵지만 응원합니다.,"영양제 먹는 올바른 시간, 아이 면역력, 키성장 제품 궁금해요^^",약국문 닫고 들어야하네요🙌🙌,라방 응원합니다 😍😍,안녕하세요! 열과 땀이 어마무시하게 많은 4살 여아입니다. 미네랄 부분을 전 영상에 말씀하셨는데 자세한 설명 원합니다 :),무조건 👏👏👏❤️❤️❤️,대박 콜라보🔥🔥🔥
다낭성난소로 야즈 3년째 복용중입니다...끊어야하나요 ㅠㅠㅠㅠㅠ,"약사님 항상 유익한 정보 감사합니다. 경구 피임약에 ‘특정’ 이란 단어를 쓰신 이유가 있을까요? 특정이면 아닌 것도 있다는 것으로 해석할 수 있어서, 그러면 ‘특정’을 피하면 되지 않을까 싶어서요.",미레나같은 피임기구는요.? 😢,"안녕하세요 약사님! 미세석회는 어떤이유로 생기는지 궁금합니다ㅠㅠ 섬유선종때문에 제거도 두번이나 했고, 주기적으로 검사받는데 석회도 있다고 하셔서ㅠ 식습관, 생활습관도 많이 고쳤는데 도대체 왜 자꾸 안좋은쪽으로 가는지 너무 답답해서 댓글 남겨봅니다😢😢",마자요..특히 살찌는거...살찌면 여자들 부인병 진짜 잘와요..흑흑,악성기형종 수술후 7년째 야즈 복용중인데 이거 혹시 위험한걸까요??ㅠㅠ 여성호르몬도 많아서 유방암 검사도 매년 2번씩 받는데 ㅠ,플라스틱이면 페트병에 담긴 물 사먹는 것도 위험할까요오 🥲,난데...;;;;;,와이프한테도 영상 공유해야겠어요😍,예 조심하겠습니다,약사님 입술포진이 자주 날때는 어떤영양제가 도움이 될까요 ?,좋은 정보 감사합니다😍,외부 요인들은 잘 새겨 듣겠습니다 감사합니다 선생님 ♡,@93cm7.6kg 의사쌤 말대로 플랭크 시작할게..🥲,@22.ggbe 잘보이송
오늘 아침에도 모 종편에서 골다공증 예를들면서 뼈건강에 mcp가 좋다는 식으로 나오길래 혹시나 하고 홈쇼핑 틀었더니 동시간대에 mcp 판매하고 있더라구요. 예전부터 거르고 있었지만 건강 지키려고 먹는 영양제를 그런식으로 방송과 홈쇼핑에서 무분별하게 판매해도 되는건지 규제가 필요한것 같고 소비자가 똑똑해져야 당하지 않겠더라구요,광고 협찬은 구매 하기가 싫은게 전부다 장점만 말해서 싫어요 ㅠㅜ 뭐든 단점 위주로 체크하고 구매합니다.,자본주의가 무섭긴하네요..😮,하아 오늘 삼백초 추출물 제품이랑 곰보배추 추출물 구매했는데 ㅜㅜ 저 말린거 맞죠…? ㅠㅠ,"요즘 인플로언서들이 유산균 개발했다고 하면서 공구 많니하던데 믿을 수 있을까요?? 제약회사나 대기업 제품보다 효과있다하던데, 짧은시간에 그렇게 개발하는거면 제약회사나 대기업은 뭐했나 싶기도하고 약사님 의견이 궁금합니다.😮",비맥스제트 최근에 나왓던데 유튜브에소개한번해주시면안될까요? 좋은제품이라고 들었는데 비타민비군 소개영상이요 좋은제품 가격은비싸더라구요.. 특이하게150정이구요 👏👏😍😍❤️ㅡ❤️,아침프로그램에 몸에 좋다는거 나오면 바로 프로그램 끝나고 다른 홈쇼핑 체널 틀면 그 제품 판매 하더라구요  그래서 TV에 나오는 영양제는  신뢰 제로예요🤔,약사님 밴드친구수락 부탁드립니다.그리고 쏜리써치 멀티비타민 중학교 남자아이가 먹어도 괜찮을까요?쏜리써치 칼슘마그네슘 추가해먹는게 좋을까요?,"블로그 추천, 유튜브 광고, 티비 종편 건강 프로그램!! 그래도 젊은 사람들은 어느 정도 경제 흐름을 알아서 광고인 줄 알고 알아서 판단을 할 수 있지만 연세 많으신 분들에게는 정말 종편 프로그램 영양제가 짱이에요.. 의사 약사가 말하던데.. 하면서. 제가 만나는 분들이 주로 이 연세대여서.. ㅎㅎ 그분들에게는 종편 건강프로 의사 약사가 대스타고 그 내용을 바이블처럼 믿습니다. (그래서 제가 한번 나가보고싶다는.?🫣🥴ㅋㅋ) 오늘도 똑똑한 소비를 위한 정리 고맙습니다🤩👍🏻👍🏻👍🏻",너무나공감합니다👍🏻👍🏻👍🏻👏🏻👏🏻👏🏻 종편건강프로에서 관절에 뭐가좋다는방송나오고 곧바로 홈쇼핑채널돌리면 종편방송에나오는거 판매하고있더라구여ㅋㅋㅋ😁😆😂,유튜브 고약사님보고 영양제 구매하면 호갱인가요?🤔,ㅠㅠ 맞아요 광고 골라내면 먹을께 몬지 모르겠어요 ㅜㅜ,비타민디 저도요!!! 추천요,인스타 유튜브 광고는 너무 과대광고 같아서 거들떠도 안 봤고 네이버 블로그 글들도 애초에 믿거했네요 티비에서 이게 어디에 좋다면서 며칠간 테스트하는 방송 많이 나오는데 방송국들이 관련된 제품이 옆 동네 홈쇼핑에서 판매하고 있는 거 뒷공고 하고 있는 거라고 듣고는 안믿네요ㅎㅎ 약들약 구독하고서는 고약사님이 추천해 주거나 제가 가지고 있는 질환 관련 네이버 카페에서 회원들이 효과 봤다는 영양제들 먹어보고 있어요,전 어제 고약사님 유튜브보고 영양제 사왔는데요🤣
"약사님, 어머니가 이번에 지방간이 심하다고 진단을 받으셨는데 밀크씨슬이 도움이 될까요? 음주도 안하시고 비만도 아니시고, 담배도 안피우시고 체중도 적게나가시는데. ㅜㅜ 운동도 매일열심히 하시고 근데 이번건강검진때 간이 하얗게 되서 지방간 심하다고 진단 받으셔서 걱정이 많습니다.",글루타치온 먹고 병원가서피검사했더니 간수치확올라갔다고먹지말래요😢 밀크씨슬도먹으면안되나요?,아... 말씀하신 성분들... 다 먹어봄... 제가 문제네요~~😂😢,저는 술먹고 위가너무아파요 간에서 해독을못해서 그런걸까요 아님 위가문제라 그런걸까요 저는어떤영양제를먹어야 할까요?,"콜레스테롤구치가 갑자기 올라갔는데 혹시 먹고 있는 영양제때문에도 올라갈수가 있나요? 오메가3, 엠드림,피크제놀슈프림 이렇게 먹고 있어요~ 그리고 혹시 흑염소즙이 콜레스테롤 높일수 잇나요?","약사님 간공여시 같이 담낭을 제거 하였는데, 간건강과 함께 챙겨먹으면 좋은 영양제 있을까요?",몰리브덴 밀크씨슬도 있던데 이것도 괜찮은 제품인가요???,영상미 넘 좋아용 ㅎㅎㅎ🔥 3번도 저도 애용하는 성분 입니당 ㅎㅎㅎ🙌🙌,고약사님이 들고 있는 커큐민이 궁금해요,헤파실 도 같은거죠?,고약사님 덕분에 너무도 잘 먹고있습니다😃,커큐민 다걸고 진짜 좋더라구요!!!,간해독 3종세트 고고합니다 😍😍,쏜리서치sSAT먹고 있는데 괜찮은가요??? 저번에 약사님께서 추천한건데  답변부탁드립니다,글루타치온 추천좀해주세요^^
아이들이 변비가 심한편이라 이것저것 먹여봤는데요 한 유산균은 응가가 신기하리만큼 예쁘게 나오는데 종일 배아파하더라구요ㅠㅠ 그럼 그유산균은 안먹이는게 맞겠죠..? ㅠㅠ,"유산균 부작용이 있을 거라는 거 몰랐어요. 유산균을 먹고 설사를 하고 장에 가스가차서 왜 그런지 궁금했는데, 유산균 부작용 때문이었군요.😢","저도 유산균만 먹으면 복통에 설사가 넘 심한데.,. 안맞는건가요? 그냥 안먹으면 되나요?",면역력 떨어졌을 때 유산균 먹곤했는데 주의해야겠어요,오전공복에먹고 급 설4와서 나이먹고  실례할뻔요ㅜㅜ특정 유산균만먹으면 그래서 식후에먹기도하긴하는데 잘살펴먹어야겠네요3번안되곺ㅜㅜ,전 메자반트를 먹고 있는데 그럼 유산균과 같이 섭취하면 안되는걸까요?,패혈증은 생각도 못했는데 부작용 이란것은 섭취 후 얼마정도에 나타날까요..? 먹던 유산균 바꾸고 새로운 유산균 1주일째 복용중인데 복부 팽만감이 느껴지는데 살이 찐건지 분간이 안되서 그냥 저냥 먹고 있습니다 😢,3번 패혈증의 경우 사균으로된 유산균은 괜찮은 걸까요?!,"신생아때부터 유산균 필수로먹이고있는데, 신생아는 유산균을 먹이면 안되는건가요? 항상 게시물 잘 보고있습니다. 감사해요!!",위장장애는 경험해본적 있어서 유산균 섭취 머뭇거리게되더라구요 😢,제가 1번 증상을 갖고 있어요 😢 유산균을 이것저것 바꿔 보았지만 별 효과가 없더라구요. 가스 심하게 차고 변비가 와요. 유산균은 꼭 챙기래서 시도해 봤지만 이게 부작용이었군요. 제 증상의 궁금증이 풀리는 영상입니다❤️❤️,진짜 새로운 정보네요... 유산균 먹으면  좋다고 생각했는데 위장 장애에 변비라니... 생각도 못 했어요,유산균을 먹고 죽는다구요 ??? 😢,식전에 먹는편인데 설사를 꾸준히 한다면 .. 그럼 그만 섭취해얄끼요?,부작용 무섭네요🥹
해외 못나가본 촌놈이라뇨.ㅋㅋㅋ.보기엔 해외 유학생활 오래 잘하고 있는 똑똑하고 바른 청년 이미지입니다.ㅋㅋㅋ.해외에서 인생의반을 넘게 살다 한국에 와도 해외 여행가면 물만난 고기처럼 새로운데 막 돌아다니고 신납니다.여행은 중독되면 좋은 돈이 많이 드는 취미죠.ㅋㅋㅋ좋은 여행시간 되신거 추카추카. 항상 좋은 정보 많은 사람들에게 공유해주셔서 감사합니다.,아 독일오셨군요 날이계속 비내요 건강잘챙기세요~,훨씬 여유로워진 표정^^ 외쿡물좀 먹은티 납니다용 ㅎ,트루엔오엠비 공구 이번주에 잇는걸러 아는데 언제 열어요? 😂😂,저 프푸 사는데! 대박!! 여기 오셨다니 너무 반갑네요~~ 항상 영상들 잘 보고 있습니다! 건강히 안녕히 일정 잘 마치고 돌아 가시길:),어머나 선생님 소리소문 없이 언제 비행기 타셨어요?^^ 먼곳에 가셨네요 좋은 구경 많이하시고 좋은 시간 되세요~~,#나는독일남자다 #독일패션 #독일남자 🍺,약사님 시선이 ㅋㅋㅋㅋㅋㅋ 카메라를 보세요.,사진 많이 남기고 오삼 ㅎ 😍😍,어머나 볼때마다 다른나라 계시는거 같아요,아 참 즐거워 보이시네요 ㅎㅎ즐거운 여행되시길요 ㅋㅋ(글을 읽는데 왜 목소리가 들리는거 같지 ㅋㅋㅋㅋ),우왕 몸이 부족하시겠어요 ㅎ 🔥🔥,약사님 입이 귀에 걸리셨어요 ㅎㅎㅎ,꺄 너모 좋겟다 좋겟다,Gute Reise!!^^ㅎㅎ 약사님 생기가 가득하시고 즐거워보이셔서 덩달아 좋은기운이 느껴집니다.조심히 잘 다녀오세요 ^^
,,,,,,,,,,,,,,
밤에 자려고 누워있으면 심장이뛰고 두근거림이 자주있고 잠자고 일어나서도 가슴두근거림 답답함이 심하면서 깨는경우도 있고 그런데 저기서 하나먹어야한다면 아쉬와 간다 먹으면 될까요?ㅠㅠ,28살입니다 ㅠ 어린나이 출산하고 체질이 바뀌고 건강이나 컨디션이 늘 안좋아요. 디스크에 사고로 십자인대 수술에 근육도 많이 잃었그요 ㅠ 올해 고혈압 + 빈혈 수치 8로 혈압약이랑 철분제 먹는데 그럼에도 피로+졸음+편두통이 심해서 진통제를 달고 삽니다 ㅠ 현재 복용하는건 유산균밖에 없는데 어떤 영양제가 좋을지 모르겠어요 ㅠ 평소 스트레스에 취약한편이라서 테아닌을 먹는데 별 효과도 못 받았습니다 혹시 어떤걸 먹어야 더 효괴를 볼 수 있을까요? ㅜ,간호학과 실습생인데 꼬리뼈가 너무 아파요ㅜㅜㅜ 학교에선 매일 앉아있고 병원 실습중엔 8시간동안 계속 서있는데 통증을 줄일려면 무슨 약 먹는게 좋을까요?? 병원에서 X선상 문제는 없대요!,"아슈와간다(아답토젠), 비타민B군, 코큐텐 -> 하나만 먹는다면 비타민B군!!! 일부러 삐뚫게 입으신 목늘어난 브이넥티셔츠와 눈밑에 그리신 다크서클!! 철저하신 준비성과 연출력에 감탄하고 갑니다! 🔥🔥🔥",아쉬와간다..영상에 나오는건 어떤거인지요?구매하고싶어용,약사님. 제가 불면증 있는데 코큐텐 괜찮을 까요??,"초등학생 남자아이인데 체하기도 잘해서 구토, 배앓이 달고 살아요 코피도 자주나고 잘때 식은땀 흘리며자요  비염 알레르기도 있어서 코피도 자주나구요 ~~~체력키워주고싶은데 영양제추천부탁드려요ㅜㅜ",아르기긴 약 1년간 복용했는데 여드름이 갑자기 많이올라왔어요 검색해보니 아르기닌부작용이라고 하던데요.. 추천해주신 영양제에 혹시 여드름이나 탈모같은 부작용들은 없을까요?,5세알러지있는아이..영양제추천받을수잇을까요?ㅠ,"스트레스로 잦은 두통(두통심할경우)  있다면  아쉬와간다 """" 효과있을까요?",고약사님 항상 영상 잘보고 있습니다 40대 중반인데 지금 마그네슘.간영양제.오메가3.프로폴리스 먹고 있는데 뼈.골다곤증 영양제을 더 먹어야 될까요?,고약사님 안녕하세요 혹시 마그네슘 레시틴 아쉬와간다를 같이 복용해도 되나요??,어?? 본것같은 느낌인데 디테일이 다르네요😂,약사님 좋은정보 늘 감삭드려용 한의원에서 한약지어먹고잇는데 8시 17시 텀으러 두번 먹는 상태에서 아슈와간다랑 마그네슘 취침전에 먹어도 좋을까요?,@bread_and_rabbit 자기도 먹을까?
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
#약들약 저도 손들어보아요~👍👍👍 저희 신랑이 요즘 많이 피곤해하고 힘들어하더라고요 퇴근만하면 지쳐서 쓰러지듯이 잠들어요 넘넘 안쓰러워요ㅠㅠ 기억력도 감퇴가 될까봐 걱정도 되네요 그리고 유튜브도 잘보고 있어요ㅋㅋ #약들약의고약사 님~담엔 엽산이랑 미오이노시톨 추천영상 찍어주세요~국내랑 국외같이요ㅋㅋ 종류가 너무 많아서 못 고르겠어요~도와주세요🙏🙏🙏🙏🙏🙏🙏,#약들약 저도 한번 손번쩍 망설이다 적어봅니다 전 제가 먹어보고 싶어요 ㅋㅋ 엄마가 건강해야~너무 이기적인건 아니죠 😂,#약들약 신청합니다😍😍 비교해보고싶네요ㅎㅎ,#약들약 신청해요 ㅎㅎㅎ이거 씹러먹는 제품이 맛나요,#약들약 신청합니다~!뒤돌면 까먹는데😢 먹어보고싶네요!!,#약들약 뒤돌면 까먹어요😂,#약들약 신청합니다! 늙은 대학원생이라 동기들 좇아가기 버거운데 영양제로 보완해보고 싶어요!,#약들약 약사님 컨텐츠 항상 감사히 잘보고있습니다~~랜덤이지만 카레도 못먹는 남편을 위해 꼭 당첨돠고싶네요 ㅎㅎㅎ,#약들약 신청합니다 딱 제약인데요?ㅋㅋ,#약들약 신청합니다😍 커큐민 가루가 부담스러웠는데 너무 좋네요!!! 반복된피로 퇴치!!,#약들약 신청합니다❤️ 피로 회복에는 마그네슘만 좋은줄 알고 먹었는데 커큐민! 오늘도 배워갑니다!! 저도 커큐민 먹고 피로 싸악 ~ 체력업업 되고싶어요!,#약들약 신청합니다!!화이팅과 함께 시작하는 약사님의 유튜브 애정합니다🫶🏼,"#약들약 신청합니다 한번씩 극단적인 구내염과 트러블앓는 신랑에게 먹여보고싶어요ㅜ웬만한 비타민,한약 양약.. 유목민입니당ㅜ",#약들약 신청합니다 🙌🏾 약사님때문에 영양제 똑똑이 되어갑니다 🫶🏾,#약들약 신청합니다❤️@youme_mc 신청하시쥬
과당없는 음료가 있습니까?? 0_0??,Fructose corn syrup 이 과당 맞나요? 미국에 거주해서 과당이 영어로 뭔가 해서요. 스티비아는 끝맛을 별로라 음료 살때 real sugar로만 사는 편인데 설탕은 괜찮나요? 🙂,약사님 제가 한약을 먹은 다음날부터 얼굴이랑 몸이 터질듯 부어요 ㅠㅠ 혹시 오메가와 비타민 칼륨영양제 깥이 먹어서 그런걸까요???,과장  및  부장도  피하고 싶은거 아닐지  ㅋㅋㅋㅋㅋ 넵  과당  피하려고  제로로 마시고 았습니다,탄산음료 중독인데 ㅜㅜ 먹음 안되게따요 ㅜㅜ,"원재료명에 과‘당’말고 과‘장’으로 적힌건가요?아니면 오타일까요??순수히 진짜 궁금해서 여쭤요,,",애기들 마시는 음료에도 과당이 많아서 참 나쁘다 생각하는 ㅠㅠ,과당 없는 음료 하나만 말해쥬세용,"과일 착즙쥬스의 당성분도 어떤 영향이 있는지 알고 싶습니다. 액상과당이 안좋다해서 파는 음료는 최대한 절제하는데 종종 사과나 오렌지, 당근 착즙쥬스는 직접 해서 마시거든요. 착즙기 씻고 치우는게 번거로워서 자주는 아니지만요.",비타500도 기타과당이 있네요ㅜㅜ,@remix_xun 액상과당 금지🙅🏻‍♀️,@daon_daddy18 바로너 조심해,"@2___1.m  조짐 ...., 탄산 무조건 이제 제로 먹쟈ㅠ",@l._.chani 고ㅏ당 조심 과당 조심,@c_lna_2 과당들어간건 사지말자.
고1남자아이가 먹어도 되나요 몇년째 여드름  달고 살아요 자극안주려고 피부과 가지않고 피부케어 몇번 받아도 성장기다보니 어쩔수없나봐요 지금영양제복용 아세로라씨 종합비타민 오메가쓰리 복용하는데 지금 이약도같이복용가능하나요 약사님😍,선생님 판토텐산도 여드름에 효과 있나요 ? 저는 먹어보니 ㅜ 더 나는거 같더라구여 ~ 안맞는거겠죠 ?,약사님  멀티비타민에 B6 성분이 흡연하는 사람은 폐암을 유발할수 있다고 봤는데요.신랑은 그럼 멀티비타민은 먹음 안되는거죠?,약사님 제가 요즘 통 잘못자는데 추천좀해주세요,저에게 지금 당장 필요한 것!!!👏👏😮,안녕하세요~  입술포진(헤르페스)가 너무 나요..ㅠ 병원가서 매번 항바이러스제처방받아서먹고 아시크로버 바르는데요ㅠ이번달만 두번째라...혹시입술포진덜나게 매일챙겨먹을수있는 영양제 추천가능할까요?,락토페린까지👏👏 꿀이네용,세 가지 같이 먹어도 괜찮나요?,오메가3는 진짜 만병통치약이네용😂😂,혹시 오엠비 공구 일정에 있나요? 👏,안녕하세요.아들 중3학년인데 사춘기여드름계속나고있거든요.그런데 몇번 여드름용클렌징폼 사용해도 효과없겠어요.어떻게 효과 풀리나요?,오메가 3랑 프로폴리스랑 영양제 두개 같이 먹어도 되나용?,락토페린어디께조은지추천해쥬세용ㅎㅎ,@hallo_0e 푸로폴리스.,@jinhee16233 채연이영양제~~~!!
자궁암이 되시전 세포암 잘라내는 수술하고 5년동안 문제 없었는데 먹어도될런지요.,뜬금없지만 마그네슘은 어떤거보고사면될까요..?,ampk 챙겨먹는 중인데 아르기닌을 같이 먹는게 아니어도 효과가 없나요? 사놓은 아르기닌도 많아서요,지인이 아르기닌이 아이 키성장에 좋다며 아이에게 먹인다는데.... 정말 키성장에 도움이 되나요?,"약사님 항상 잘보고 있습니다 감사드려요👏 저는 운동 전에 먹는데, 운동 후에 먹는게 더 좋을까요~?","상처가 뻘리 회복이 되던되요 ,, 입병 ,대상포진도 회복이 되고 ...","입술 단순포진 1,2년에 한번쯤 생기는데 그것때메 그동안 아르기닌 패스하다가 요즘 넘 피곤해서 오늘부터 먹기 시작했는데.. 두달정도 단기 섭취시에는 괜찮지 낞을라나요🙄",통풍환자도 안좋다는 썰을 들은거 같은데 맞을까요??,아르기닌이 간수치를 높힌다는 얘기가있던데 맞는말인지  모르겠네요ㅜㅜ,아르기닌은 운동 전에 주로 먹고있는데 운동 전후 둘다 섭취해도 좋나요?,저는 아르기닌 계속 고용량으로 먹으면 입술에 헤르페스 올라오더라구요🥹 오늘도 꿀정보 넘 감사합니다 약사님😊👍🏻,아르기닌을 운동전에 먹는게 아니였나요?ㅜㅜ 그리고 여성분들도 먹어도 되는거죠?,갑상선암 수술한지 5년지났고 신지먹고있어요 아르기닌 1000mg 하루두알먹다가 공구해서 오늘부터 고용량 액상 먹기시작했는데… 먹으면 안되나요 ㅠㅠ,약사님 요즘 광고 나오는 제품중 공부하는 아이들 먹는 공먹*이라는 제품 혹시 아시는지요?아이가 수험생이라 먹이고는 싶은데 성분들이 안전한지 궁금해요.그리고 효과도 있는지도 궁금해요.이런제품 컨텐츠도 만들어주세요,@j.hyeon1102 아빠한테 권하지 말것 ~~~ㅋㅋㅋㅋㅋㅋ
,,,,,,,,,,,,,,
"선생님~~~ 오메가3 유산균,비타민c 비타민b를 먹었을때 공복에 먹으면 속이 이상하면서 두통?이 나더라구요 ㅠㅠ 위장장애가 두통까지 포괄하는 현상일까요? 좋은 영상 감사합니다~^^ 낼부턴 비타민군은 점심으로 옮겨야겠어요...!!","안녕하세요 약사님 28세 아직 영양제를 챙겨먹고 있지않고 있는 부부입니다.직업이 미용사라 어깨,손목,목 통증이 잦아요ㅠㅠ피로함도 많구요ㅠㅠ스트레스랑 ㅜㅜ장시간동안 서잇어서 하지정맥류 초기증상도 나타나고 있습니다.어떤 영양제를 챙겨먹어야할지 모르겠어서요ㅠㅠ남편은 간수치도 높은 편이에요ㅠㅠ몸에 염증수치도 높아요ㅠㅠ도와주세요 약사님!!ㅜㅜ","아침 공복에 멀티비타민, 키토산, 마그네슘 먹고 있는데 위장장애는 없는것 같아요 근데 저 3가지랑 여성유산균 한번에 같이 복용해도 괜찮을까요?",혹시 7세아이 유산균 추천좀 해주세요~,레스베라셀은요?,감사합니다.철분제를 비타민c와 함께 섭취할땐 어떻게 먹는게 좋을까요?  또 관절제품은 다른성분으로 몇가지를 같이먹어도 될까요?,마그네슘이 숙면에 도움이 된다고 해서 잠들기전에 복용중인데 위장에는 안좋을까요??😢,스파톤철분제와 액상콜라겐과 AMPK과 같이 섭취해도 되나요?,"점심식후 오메가3,본리스토어k2칼슘 2알,쏜리서치투퍼데이섭취하고 식간 3,4시쯤 피크노제놀,유산균,msm+비타민c,글루타치온콜라겐,쏜리서치레스베라셀섭취. 저녁식후 오메가3,본리스토어k2칼슘1알, 취침전 나우 구연산마그네슘2알 이렇게 먹기시작했는데.... msm이랑 글루타치온 먹는시간이 혹시 저렇게 먹어도 될까요...? 어렵네요 ㅠㅠㅋㅋ",요즘 혈압관리를 해야해서 영양제 찿고있는 심프리혈압이라는 영양제 선전 엄청보이는데,감사합니다^^ 저는 어쩌도 똑띠묵고 있네요 😂,오옷!! 약사님 꿀 정보 넘 감사해요😆👍🏻,"추천해주신 글루타치온 검색해보니 석류추출물이던데 제가 다니는산부인과에서 질환때문에 석류,칡 이런거 피하라고하는데 다른 글루타치온 추천해 주실만한 제품있을까요?",속시원하네요ㅎㅎㅎ,ㅋ~~~ 좋아요~  감사합니다🙇  저장 꾹~
밴드에 문의했는데ㅜ,선생님 ! 칼슘과마그네슘약들은 왜 따로가없을까요? 꼭 비타민D와 아연까지 같이포함된것들을 많이팔던데 비타민 D의 하루권장량이 높더라구요ㅜ매일 먹으면 과다섭취되지않을까요?,궁금한게 답변 골라서 해주시던데 기준이 있는걸까요?,언제 수다 떠셨어요????,😢평일에 방송보기가 힘들어요 여쭤보고싶은것도많은데  항상좋은방송해주셔서 감사합니다,여성질유산균 인스타로는 공구하실 계획 없으신가요?제가 밴드를 안 해서...🙏🙏🙏,무료강의 아직계획없으시죠? 하신다고하셔서기다리는데 워낙바쁘시니까 ❤️ㅡ❤️😍,약사님 최고의 피로회복제 올려주신거 (약국용 박카스+아르기닌+비타민B) 매일 먹어도 되나요? 효과가 너무 좋아서 매일 먹는데 괜찮은지 문의드려요. 다른 영양제는 다 끊었습니다 ㅎㅎ40대 인데 술은 주에 3번은 먹습니다 ㅠ,약사님! 비타민E 제품 추천 가능하실까요?,감사합니다,,,,,
이런건 왜 우유맛일까요😢 우유 못먹는 중딩에게도 먹이고 싶네요🙄,성인은 부족하지 않나요? ㅎㅎ,우와 가루!!😍 젤리는 우리 애들은 입맛에 안 맞는지 너무 안 먹더라고요 ㅠㅠ,혹 중딩도 먹어도 가능한가요?,13개월 먹어두 되나요~~??,약사님께 픽업된 잘크톤이 좋을것 같아요. 칼슘 마그네슘 비타민디 아연까지~  혹시 성인은하루에 2포 먹으면 되나요?😍😍😍👏👏👏,초등용인가요?,"잘크톤에도 젤리,츄어블,액상 종류가많던데 흡수율은 비슷 할까요?",혹시 어린이가 먹기에 괜찮은 젤리용은 없을까요?,여기것 오메가3 먹이고있는데 같이 먹여도 되나요?,어디서구매하나요?,와 좋으네요 흡수율은 괜찮나요??,잘크톤 이건 먹는다고 살 찌지는 않겠지요??,청소년이 먹어도 효과 있을까요??,
